match_id,puuid,name,placement,total_damage_to_players,players_eliminated,traits,units
NA1_5268703396,e3Rk7GdppCjK2Sa7Hy4NqD54UnKqFbefKbGCHF_DqILXm1xqqjo7fsPGrtcz5uJtx_zeBJcO1b6hbA,Prongo#2222,4,68,0,TFT14_AnimaSquad(1); TFT14_BallisTek(1); TFT14_Bruiser(1); TFT14_Divinicorp(1); TFT14_Immortal(1); TFT14_Mob(5); TFT14_Strong(6); TFT14_Suits(1); TFT14_Swift(1); TFT14_Thirsty(1); TFT14_Vanguard(2),"TFT14_Shaco[tier:3, items:TFT_Item_InfinityEdge,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction]; TFT14_TwistedFate[tier:2, items:TFT14_Item_StrongEmblemItem,TFT14_Item_BallistekEmblemItem]; TFT14_Darius[tier:2, items:TFT_Item_ChainVest]; TFT14_Vayne[tier:2, items:]; TFT14_Braum[tier:2, items:TFT_Item_DragonsClaw,TFT_Item_NightHarvester,TFT_Item_AdaptiveHelm]; TFT14_Senna[tier:2, items:TFT_Item_RunaansHurricane,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet]; TFT14_Jarvan[tier:2, items:]; TFT14_MissFortune[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_RapidFireCannon,TFT_Item_BlueBuff]; TFT14_Zed[tier:2, items:TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster]"
NA1_5268460279,IPXyfUdq3VcUj_ucZIw7yDvGZP0QGmUhsdTM01YVnbJ122eMpepxLOHByduaGmVtH3SrsVBIdadJ6w,Sayline#666,5,18,1,TFT14_AnimaSquad(7); TFT14_Armorclad(1); TFT14_Controller(1); TFT14_Marksman(1); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Thirsty(1); TFT14_Vanguard(2),"TFT14_Sylas[tier:2, items:]; TFT14_Vayne[tier:2, items:TFT_Item_RapidFireCannon]; TFT14_Illaoi[tier:3, items:TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_SpectralGauntlet]; TFT14_Yuumi[tier:2, items:TFT_Item_Chalice,TFT_Item_SpearOfShojin]; TFT14_Xayah[tier:1, items:TFT_Item_SpearOfShojin,TFT_Item_LastWhisper,TFT_Item_Artifact_Fishbones]; TFT14_Leona[tier:2, items:TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_WarmogsArmor]; TFT14_Aurora[tier:1, items:TFT_Item_ThiefsGloves,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor]"
NA1_5268460279,cqXCVw2X4A14scWrPtW1vYBVC2hSKfk9YwkfcrrH-UTu04tIuqF_zm-QeNP_6auftRBjK8jbRIerUA,Serbb#2020,6,16,0,TFT14_AnimaSquad(1); TFT14_Bruiser(2); TFT14_Controller(4); TFT14_Cyberboss(2); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_StreetDemon(2); TFT14_Supercharge(2); TFT14_Techie(2); TFT14_ViegoUniqueTrait(1),"TFT14_Ekko[tier:2, items:]; TFT14_Mordekaiser[tier:2, items:]; TFT14_Yuumi[tier:2, items:]; TFT14_Neeko[tier:2, items:TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_IonicSpark]; TFT14_Ziggs[tier:1, items:TFT_Item_SpearOfShojin]; TFT14_Annie[tier:2, items:TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_BlueBuff]; TFT14_Kobuko[tier:1, items:TFT_Item_RedBuff,TFT_Item_Artifact_SeekersArmguard]; TFT14_Viego[tier:1, items:]"
NA1_5268460279,YkOB816DdUd_75S9q2Lle0qrMGgWZdzAGmZfRZisAumVTLSmxSqCueV-1xneSlIXQRTXUQosWZsEQQ,sewwes#NA2,3,78,1,TFT14_BallisTek(2); TFT14_Bruiser(6); TFT14_Cyberboss(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_Immortal(1); TFT14_Netgod(1); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Techie(2),"TFT14_DrMundo[tier:2, items:]; TFT14_Alistar[tier:1, items:]; TFT14_Mordekaiser[tier:3, items:TFT_Item_IonicSpark,TFT_Item_BrambleVest,TFT_Item_WarmogsArmor]; TFT14_Fiddlesticks[tier:3, items:TFT9_Item_OrnnHorizonFocus,TFT_Item_ArchangelsStaff,TFT_Item_ArchangelsStaff]; TFT14_Gragas[tier:2, items:TFT_Item_BrambleVest,TFT_Item_DragonsClaw,TFT_Item_RedBuff]; TFT14_Chogath[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction]; TFT14_Garen[tier:1, items:]; TFT14_Kobuko[tier:2, items:TFT_Item_BrambleVest,TFT_Item_Crownguard,TFT_Item_Redemption]"
NA1_5268460279,1j4HfrVah7w2YyvBbhEvsI-Fnqibb_541NVYr79AyNXmqWSrjANde5pMWCGZ0KEzERmYpkylP81-_Q,wemmi#wemmi,4,67,1,TFT14_BallisTek(1); TFT14_Controller(2); TFT14_Cutter(5); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_StreetDemon(5); TFT14_Techie(2); TFT14_ViegoUniqueTrait(1),"TFT14_Ekko[tier:2, items:]; TFT14_Graves[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_ArchangelsStaff,TFT_Item_Morellonomicon]; TFT14_Rengar[tier:3, items:TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster]; TFT14_Varus[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet,TFT_Item_LastWhisper]; TFT14_Neeko[tier:2, items:TFT_Item_BlueBuff,TFT_Item_SteraksGage]; TFT14_Brand[tier:1, items:TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT4_Item_OrnnTheCollector]; TFT14_Vex[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_ArchangelsStaff,TFT_Item_HextechGunblade]; TFT14_Urgot[tier:1, items:TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT_Item_StatikkShiv]; TFT14_Viego[tier:2, items:TFT14_Item_StreetDemonEmblemItem]"
NA1_5268460279,d3ls-zl-sDdOXB4sQZ22Dx4XorqxDrVJq-fXK-_pwQ0We2hENGdiFj-I2NS9HNVXDV-qL1CgNuZEQA,LunaLush#Heyyy,2,92,3,TFT14_BallisTek(2); TFT14_Bruiser(6); TFT14_Cyberboss(2); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_Mob(1); TFT14_StreetDemon(1); TFT14_Techie(4),"TFT14_Veigar[tier:1, items:TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_RapidFireCannon]; TFT14_Darius[tier:3, items:]; TFT14_Mordekaiser[tier:2, items:TFT_Item_Crownguard,TFT_Item_GargoyleStoneplate,TFT_Item_NightHarvester]; TFT14_Fiddlesticks[tier:3, items:TFT14_Item_BruiserEmblemItem,TFT_Item_ArchangelsStaff,TFT_Item_ArchangelsStaff]; TFT14_Gragas[tier:3, items:TFT_Item_BrambleVest]; TFT14_Brand[tier:1, items:]; TFT14_Chogath[tier:2, items:TFT_Item_WarmogsArmor,TFT_Item_Artifact_InnervatingLocket,TFT_Item_DragonsClaw]; TFT14_Kobuko[tier:1, items:]"
NA1_5268460279,NdRwQY_-GrTWDENUPgzSlhYV3dlKDLTXHdpI0n2Kvf1pKhFdgZ_vIsgEK1L2frsH0X-F-TNLGmHKbQ,WillScissor4Tank#NA1,1,112,3,TFT14_AnimaSquad(1); TFT14_Bruiser(2); TFT14_Divinicorp(1); TFT14_Immortal(1); TFT14_Mob(3); TFT14_StreetDemon(1); TFT14_Strong(6); TFT14_Suits(1); TFT14_Vanguard(2),"TFT14_DrMundo[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_SpectralGauntlet,TFT_Item_NightHarvester]; TFT14_Shaco[tier:3, items:TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,TFT4_Item_OrnnDeathsDefiance]; TFT14_Darius[tier:2, items:]; TFT14_Vayne[tier:2, items:TFT_Item_LastWhisper,TFT_Item_Morellonomicon]; TFT14_Braum[tier:2, items:]; TFT14_Senna[tier:3, items:TFT_Item_LastWhisper,TFT_Item_InfinityEdge,TFT_Item_Artifact_Fishbones]; TFT14_Jarvan[tier:3, items:TFT_Item_SpectralGauntlet]; TFT14_Zed[tier:2, items:TFT_Item_Quicksilver,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster]"
NA1_5268460279,XB5aAUu6MNJpW6wb2u1o6oNT097wPXX5pOVnCg0edh2k7uh76FeBFqFOcKmlbOF3Pwndgq9ToQN9HA,FettucineAlfredo#NA1,8,4,0,TFT14_AnimaSquad(3); TFT14_Armorclad(1); TFT14_Controller(4); TFT14_StreetDemon(2); TFT14_Suits(2); TFT14_Supercharge(1); TFT14_Vanguard(2),"TFT14_Vi[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_UnstableConcoction]; TFT14_Ekko[tier:3, items:TFT_Item_RedBuff,TFT_Item_WarmogsArmor]; TFT14_LeBlanc[tier:3, items:TFT5_Item_AdaptiveHelmRadiant,TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff]; TFT14_Illaoi[tier:2, items:]; TFT14_Yuumi[tier:2, items:TFT9_Item_OrnnDeathfireGrasp,TFT_Item_RapidFireCannon]; TFT14_Neeko[tier:1, items:]; TFT14_Leona[tier:1, items:]"
NA1_5268460279,AlSePoHffDMmJdoGNmxpLu0DNltxfY2VKq-ujGs9hSCFW7mILT2u8zipd_c6QXz4RLO1__otS2nk-w,Richard#POG,7,16,0,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_Bruiser(1); TFT14_Cutter(1); TFT14_Divinicorp(1); TFT14_HotRod(1); TFT14_Immortal(5); TFT14_Marksman(2); TFT14_Overlord(1); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Techie(1); TFT14_Vanguard(1),"TFT14_Alistar[tier:3, items:TFT_Item_SpectralGauntlet]; TFT14_Shyvana[tier:3, items:]; TFT14_Graves[tier:2, items:TFT_Item_Bloodthirster]; TFT14_Jarvan[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag]; TFT14_Xayah[tier:1, items:TFT7_Item_ShimmerscaleGamblersBlade,TFT_Item_HextechGunblade,TFT_Item_RecurveBow]; TFT14_Annie[tier:2, items:]; TFT14_Aphelios[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_RunaansHurricane,TFT_Item_GuinsoosRageblade]; TFT14_Renekton[tier:1, items:]"
NA1_5268455397,d3ls-zl-sDdOXB4sQZ22Dx4XorqxDrVJq-fXK-_pwQ0We2hENGdiFj-I2NS9HNVXDV-qL1CgNuZEQA,LunaLush#Heyyy,1,0,0,TFT14_Bruiser(1); TFT14_StreetDemon(2); TFT14_Strong(1); TFT14_Techie(1),"TFT14_DrMundo[tier:1, items:]"
NA1_5268366477,d3ls-zl-sDdOXB4sQZ22Dx4XorqxDrVJq-fXK-_pwQ0We2hENGdiFj-I2NS9HNVXDV-qL1CgNuZEQA,LunaLush#Heyyy,1,0,0,TFT14_AnimaSquad(1); TFT14_Bruiser(2); TFT14_Divinicorp(1); TFT14_Immortal(1); TFT14_Mob(3); TFT14_StreetDemon(1); TFT14_Strong(6); TFT14_Suits(1); TFT14_Vanguard(2),"TFT14_DrMundo[tier:3, items:TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_GargoyleStoneplate]; TFT14_Shaco[tier:3, items:TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_InfinityEdge]; TFT14_Darius[tier:3, items:]; TFT14_Vayne[tier:3, items:TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_RecurveBow]; TFT14_Braum[tier:2, items:]; TFT14_Senna[tier:2, items:TFT_Item_ForceOfNature]; TFT14_Jarvan[tier:2, items:]; TFT14_Zed[tier:2, items:TFT_Item_Bloodthirster,TFT_Item_InfinityEdge]"
NA1_5268056567,uzcSDZh5__FBpFDsFjdKb4GTkiL1XRIgFYR9aDYxTivuM3bVSVeAcuD0WfXIdPDzRwAbO0iHDWtfXw,挖下那只能做装饰的眼球#1852,4,46,0,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_Bruiser(2); TFT14_Cyberboss(2); TFT14_Divinicorp(2); TFT14_Immortal(2); TFT14_Netgod(1); TFT14_Overlord(1); TFT14_Techie(1); TFT14_Thirsty(2); TFT14_ViegoUniqueTrait(1); TFT14_Virus(1),"TFT14_Morgana[tier:1, items:]; TFT14_Poppy[tier:2, items:]; TFT14_Alistar[tier:1, items:]; TFT14_Zac[tier:2, items:TFT_Item_FrozenHeart,TFT_Item_Artifact_SuspiciousTrenchCoat,TFT_Item_WarmogsArmor]; TFT14_Renekton[tier:1, items:]; TFT14_Garen[tier:2, items:]; TFT14_Kobuko[tier:2, items:TFT_Item_GargoyleStoneplate,TFT_Item_Crownguard,TFT_Item_Bloodthirster]; TFT14_Aurora[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff,TFT5_Item_JeweledGauntletRadiant]; TFT14_Viego[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_Redemption,TFT_Item_FrozenHeart]"
NA1_5268056567,yjnOnAHtd4GBVKKFX176HD8d_3BtDzYARKrXNEN5kMaGV_b6u8yNyKaPEK4hBBCClfCtAhSPlX78UQ,Koito Yuu#Toko,3,82,1,TFT14_Armorclad(3); TFT14_Bruiser(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(7); TFT14_HotRod(1); TFT14_Marksman(2); TFT14_Overlord(1); TFT14_StreetDemon(1); TFT14_Supercharge(2); TFT14_Swift(2); TFT14_Techie(1); TFT14_Thirsty(1),"TFT14_Kindred[tier:1, items:]; TFT14_Jax[tier:2, items:]; TFT14_Jhin[tier:2, items:TFT14_VarusCyberneticItem]; TFT14_Naafiri[tier:2, items:]; TFT14_Mordekaiser[tier:3, items:TFT_Item_Redemption]; TFT14_Sejuani[tier:2, items:TFT14_MordekaiserCyberneticItem,TFT_Item_SpectralGauntlet,TFT_Item_ArchangelsStaff]; TFT14_Zeri[tier:2, items:TFT_Item_Leviathan,TFT_Item_GuinsoosRageblade,TFT14_ZeriCyberneticItem]; TFT14_Samira[tier:2, items:TFT_Item_Deathblade,TFT14_Item_EdgeRunnerEmblemItem,TFT_Item_InfinityEdge]; TFT14_Renekton[tier:2, items:TFT_Item_Artifact_WitsEnd,TFT4_Item_OrnnDeathsDefiance,TFT_Item_GuardianAngel]"
NA1_5268056567,d3ls-zl-sDdOXB4sQZ22Dx4XorqxDrVJq-fXK-_pwQ0We2hENGdiFj-I2NS9HNVXDV-qL1CgNuZEQA,LunaLush#Heyyy,6,74,1,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_EdgeRunner(2); TFT14_HotRod(3); TFT14_Immortal(1); TFT14_Marksman(2); TFT14_Mob(1); TFT14_Swift(1); TFT14_Techie(2); TFT14_Thirsty(4); TFT14_ViegoUniqueTrait(1),"TFT14_Kindred[tier:2, items:]; TFT14_Shyvana[tier:2, items:TFT_Item_SpectralGauntlet]; TFT14_Jhin[tier:2, items:]; TFT14_Elise[tier:3, items:]; TFT14_MissFortune[tier:2, items:TFT_Item_MadredsBloodrazor,TFT_Item_PowerGauntlet,TFT_Item_InfinityEdge]; TFT14_Sejuani[tier:2, items:TFT_Item_RedBuff,TFT_Item_AdaptiveHelm,TFT_Item_IonicSpark]; TFT14_Aurora[tier:1, items:TFT_Item_Morellonomicon,TFT_Item_StatikkShiv]; TFT14_Viego[tier:1, items:]; TFT14_SummonLevel2[tier:3, items:TFT14_Item_Nitro_ChromeCounter]; TFT14_Summon_Turret[tier:2, items:TFT14_Item_Nitro_ChromeCounter]"
NA1_5268056567,NdRwQY_-GrTWDENUPgzSlhYV3dlKDLTXHdpI0n2Kvf1pKhFdgZ_vIsgEK1L2frsH0X-F-TNLGmHKbQ,WillScissor4Tank#NA1,5,40,1,TFT14_Armorclad(2); TFT14_Bruiser(1); TFT14_Cutter(1); TFT14_Divinicorp(5); TFT14_Netgod(1); TFT14_Overlord(1); TFT14_Strong(2); TFT14_Suits(3); TFT14_Vanguard(2),"TFT14_Vi[tier:2, items:]; TFT14_Rhaast[tier:2, items:]; TFT14_Senna[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_LastWhisper]; TFT14_Galio[tier:2, items:TFT_Item_SpectralGauntlet,TFT_Item_Redemption,TFT_Item_NegatronCloak]; TFT14_Gragas[tier:2, items:]; TFT14_Vex[tier:2, items:TFT_Item_RabadonsDeathcap,TFT_Item_BlueBuff,TFT_Item_JeweledGauntlet]; TFT14_Zed[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster]; TFT14_Renekton[tier:1, items:TFT_Item_Bloodthirster,TFT_Item_Artifact_TalismanOfAscension,TFT4_Item_OrnnDeathsDefiance]; TFT14_Garen[tier:1, items:TFT_Item_LastWhisper]"
NA1_5268056567,RJt5gbAauZmAlWsCEfTCbeJuu75y3dThtZ6LXBfHIGhjhfPm_clS62f2XcDFc7iMZeiGjbFyLyfJVg,wriggles101#NA1,8,17,0,TFT14_AnimaSquad(1); TFT14_BallisTek(2); TFT14_Cutter(3); TFT14_EdgeRunner(1); TFT14_Immortal(1); TFT14_Mob(1); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Suits(1); TFT14_Swift(4); TFT14_Vanguard(1); TFT14_Virus(1),"TFT14_KogMaw[tier:2, items:]; TFT14_TwistedFate[tier:3, items:TFT_Item_PowerGauntlet,TFT_Item_JeweledGauntlet,TFT_Item_GuinsoosRageblade]; TFT14_Rengar[tier:2, items:]; TFT14_Draven[tier:2, items:]; TFT14_Jarvan[tier:2, items:]; TFT14_Zeri[tier:2, items:]; TFT14_Zac[tier:1, items:TFT_Item_SpectralGauntlet,TFT_Item_RedBuff]; TFT14_Urgot[tier:1, items:TFT_Item_GuinsoosRageblade,TFT_Item_RecurveBow]"
NA1_5268056567,EOeBwEmYr2OKhAvV3PhbUW6R9PVF7H1sneaX1DFOVsO7kyTzzrSQAtAtn1KNmh7kaD-TjAjCu3tV2g,dogsheitbotlane#6696,7,28,0,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_BallisTek(1); TFT14_Bruiser(1); TFT14_Cyberboss(2); TFT14_EdgeRunner(1); TFT14_HotRod(1); TFT14_Immortal(1); TFT14_StreetDemon(1); TFT14_Techie(7); TFT14_ViegoUniqueTrait(1),"TFT14_Poppy[tier:2, items:]; TFT14_Seraphine[tier:2, items:]; TFT14_Veigar[tier:2, items:]; TFT14_Shyvana[tier:2, items:TFT_Item_Morellonomicon,TFT_Item_TitansResolve]; TFT14_Mordekaiser[tier:2, items:]; TFT14_Fiddlesticks[tier:3, items:TFT_Item_AdaptiveHelm,TFT_Item_Bloodthirster,TFT5_Item_ArchangelsStaffRadiant]; TFT14_Brand[tier:2, items:TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet]; TFT14_Viego[tier:1, items:]"
NA1_5268056567,6bSOxf30V7FyYWCTX2RSJZnBUSFEyrcMPjCfTHA_yghF0eiyljTUwK69EtjHOBtSncSD-1QF44VNiQ,IndianAssassin#6969,2,72,5,TFT14_Armorclad(2); TFT14_BallisTek(1); TFT14_Bruiser(2); TFT14_Controller(1); TFT14_Cyberboss(4); TFT14_EdgeRunner(1); TFT14_HotRod(1); TFT14_Immortal(1); TFT14_StreetDemon(1); TFT14_Techie(6); TFT14_ViegoUniqueTrait(1),"TFT14_Poppy[tier:2, items:TFT_Item_RedBuff]; TFT14_Veigar[tier:3, items:TFT_Item_SpearOfShojin,TFT_Item_BlueBuff,TFT_Item_Leviathan]; TFT14_Shyvana[tier:2, items:]; TFT14_Mordekaiser[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_Redemption,TFT_Item_GargoyleStoneplate]; TFT14_Fiddlesticks[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag]; TFT14_Brand[tier:2, items:TFT_Item_NeedlesslyLargeRod]; TFT14_Ziggs[tier:2, items:TFT_Item_AdaptiveHelm,TFT_Item_BlueBuff,TFT_Item_RapidFireCannon]; TFT14_Kobuko[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag]; TFT14_Viego[tier:1, items:TFT_Item_ThiefsGloves,TFT_Item_IonicSpark,TFT_Item_UnstableConcoction]; TFT14_Garen[tier:2, items:TFT_Item_UnstableConcoction]"
NA1_5268056567,YsH7OmKneBDUf1EFECzFwdzwNfkDoh996X-PO1p6QggSXE2jNciD__93BoAW7IafQkRiD9jSnHQ9TA,nguyen299#NA1,1,92,2,TFT14_AnimaSquad(1); TFT14_Armorclad(3); TFT14_Bruiser(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(5); TFT14_HotRod(1); TFT14_Immortal(1); TFT14_Marksman(2); TFT14_Overlord(1); TFT14_Swift(2); TFT14_Techie(2); TFT14_Thirsty(2); TFT14_ViegoUniqueTrait(1),"TFT14_Kindred[tier:2, items:TFT_Item_BansheesVeil]; TFT14_Jax[tier:2, items:]; TFT14_Jhin[tier:2, items:TFT_Item_LastWhisper]; TFT14_Mordekaiser[tier:2, items:TFT14_SejuaniCyberneticItem,TFT_Item_DragonsClaw]; TFT14_Sejuani[tier:1, items:TFT4_Item_OrnnAnimaVisage,TFT_Item_FrozenHeart]; TFT14_Zeri[tier:2, items:TFT5_Item_GuinsoosRagebladeRadiant,TFT14_ZeriCyberneticItem]; TFT14_Renekton[tier:2, items:]; TFT14_Aurora[tier:2, items:TFT_Item_Leviathan,TFT_Item_HextechGunblade,TFT_Item_PowerGauntlet]; TFT14_Viego[tier:2, items:TFT_Item_Morellonomicon]; TFT14_Garen[tier:1, items:TFT_Item_MadredsBloodrazor]"
NA1_5267930407,PmLWdNrWsl1uX56ox8IashYF7GWRW4y_YmWKCFpUuGSST6KGnjil4WRy1TNE3UZFnUR2iuWYUbfIOA,TiniHey#NA1,7,44,1,TFT14_AnimaSquad(1); TFT14_BallisTek(3); TFT14_Bruiser(2); TFT14_Cutter(2); TFT14_Divinicorp(3); TFT14_Immortal(1); TFT14_Mob(1); TFT14_Strong(6); TFT14_Suits(1); TFT14_Vanguard(1),"TFT14_Shaco[tier:2, items:]; TFT14_Vayne[tier:2, items:]; TFT14_Senna[tier:2, items:TFT_Item_RapidFireCannon]; TFT14_Jarvan[tier:2, items:]; TFT14_Gragas[tier:2, items:]; TFT14_Vex[tier:1, items:]; TFT14_Zed[tier:2, items:TFT_Item_GuardianAngel,TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction]; TFT14_Chogath[tier:2, items:TFT_Item_WarmogsArmor,TFT_Item_NegatronCloak,TFT_Item_FrozenHeart]; TFT14_Urgot[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_LastWhisper,TFT_Item_ForceOfNature]"
NA1_5267930407,yqq60cotJaWE20pwoAZN38brRizrWV50HIsTgmLNnyqNrxUnvYeF_WamPhr-sezTN3CFy1yqH55ULw,COOKCINELLE#NA1,8,19,0,TFT14_Armorclad(4); TFT14_Bruiser(1); TFT14_Cutter(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(7); TFT14_Marksman(1); TFT14_Overlord(1); TFT14_Suits(1); TFT14_Supercharge(1); TFT14_Swift(1); TFT14_Techie(1); TFT14_Thirsty(1),"TFT14_Jax[tier:2, items:]; TFT14_Jhin[tier:2, items:]; TFT14_Naafiri[tier:2, items:]; TFT14_Varus[tier:3, items:TFT_Item_ArchangelsStaff,TFT_Item_Leviathan,TFT_Item_Leviathan]; TFT14_Mordekaiser[tier:2, items:TFT14_JaxCyberneticItem,TFT_Item_Bloodthirster,TFT14_SejuaniCyberneticItem]; TFT14_Galio[tier:2, items:TFT_Item_DragonsClaw]; TFT14_Sejuani[tier:2, items:TFT_Item_DragonsClaw]; TFT14_Zeri[tier:1, items:TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT14_JhinCyberneticItem]; TFT14_Renekton[tier:2, items:]"
NA1_5267930407,3h56nDWsUsxbBwVGI4NsRnwLnpcXSKAjedq-aj2lLdCYLNabTm5VjvpKfg_a1OJ2uf4O2vN9pqjRxw,Pugsheen#doge,2,70,0,TFT14_BallisTek(1); TFT14_Bruiser(2); TFT14_Cutter(2); TFT14_Divinicorp(1); TFT14_HotRod(0); TFT14_Immortal(6); TFT14_Marksman(1); TFT14_Netgod(1); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Techie(1); TFT14_Thirsty(0); TFT14_Vanguard(1); TFT14_ViegoUniqueTrait(1),"TFT14_Alistar[tier:2, items:]; TFT14_Graves[tier:1, items:]; TFT14_Jarvan[tier:2, items:TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_BrambleVest]; TFT14_Gragas[tier:2, items:]; TFT14_Annie[tier:2, items:]; TFT14_Aphelios[tier:3, items:TFT_Item_LastWhisper,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge]; TFT14_Garen[tier:2, items:]; TFT14_Urgot[tier:3, items:TFT_Item_RapidFireCannon,TFT_Item_ArchangelsStaff,TFT_Item_Leviathan]; TFT14_Viego[tier:2, items:TFT_Item_Bloodthirster,TFT_Item_RabadonsDeathcap,TFT_Item_JeweledGauntlet]; TFT14_Elise[tier:3, items:TFT_Item_Leviathan]"
NA1_5267930407,XfBzogOpDjEohKGbHb6LAeK9YGpYGxj8DMokYK1G4geBLapUT7uRdiuk_1u8k8RCXN2dWKrL8F-gGA,rrrrrrrrrr#iiiii,1,68,1,TFT14_AnimaSquad(7); TFT14_Armorclad(1); TFT14_Controller(1); TFT14_EdgeRunner(1); TFT14_Marksman(2); TFT14_Supercharge(1); TFT14_Techie(1); TFT14_Thirsty(2); TFT14_Vanguard(2); TFT14_Virus(1),"TFT14_Sylas[tier:2, items:]; TFT14_Seraphine[tier:2, items:]; TFT14_Jhin[tier:2, items:]; TFT14_Illaoi[tier:2, items:]; TFT14_Yuumi[tier:2, items:]; TFT14_Xayah[tier:3, items:TFT_Item_InfinityEdge,TFT_Item_LastWhisper,TFT_Item_SpearOfShojin]; TFT14_Leona[tier:2, items:TFT_Item_RedBuff,TFT_Item_DragonsClaw]; TFT14_Zac[tier:2, items:]; TFT14_Aurora[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_Morellonomicon,TFT_Item_HextechGunblade]"
